所有频道,#genre#
劲爆电影,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226551/10000100000000060000000000599467_0.smil
精选,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226091/000000000jdg.smil
轮播频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
影视剧轮播,http://[2409:8087:1020:301:2026::1d]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225702/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225704/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::15]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225707/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225710/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::1a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225713/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225714/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::24]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225715/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225716/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::15]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225718/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::2d]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225677/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225678/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::21]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225679/index.m3u8?fmt=ts2hls
风尚购物,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225970/index.m3u8
好享购物,http://[2409:8087:1070:301:2026::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225851/index.m3u8?fmt=ts2hls
欢腾购物,http://[2409:8087:4400:20:1:a0f:12:c]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226432/index.m3u8
家有购物,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225736/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225971/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226985/index.m3u8#http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225853/index.m3u8?fmt=ts2hls
聚鲨环球精选,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227044/index.m3u8
快乐购,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225727/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225733/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225746/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225763/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226190/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225703/index.m3u8
三佳购物,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225873/index.m3u8?fmt=ts2hls
时尚购物,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225854/index.m3u8?fmt=ts2hls
央广购物,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225974/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225975/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227105/index.m3u8#http://[2409:8087:1070:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225922/index.m3u8?fmt=ts2hls
优购物,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225684/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226219/index.m3u8
中视购物,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226772/10000100000000060000000006780638_0.smil#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225976/index.m3u8
中国移动,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225792/index.m3u8
户外直播,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225872/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225885/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225888/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225894/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225938/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225891/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225941/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225944/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225953/index.m3u8
户外直播1,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225872/index.m3u8
户外直播2,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225885/index.m3u8
户外直播3,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225888/index.m3u8
户外直播4,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225891/index.m3u8
户外直播5,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225894/index.m3u8
户外直播6,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225938/index.m3u8
户外直播7,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225941/index.m3u8
户外直播8,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225944/index.m3u8
户外直播9,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225953/index.m3u8
辽宁咪咕1,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226688/index.m3u8
辽宁咪咕2,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226678/index.m3u8
辽宁咪咕3,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226676/index.m3u8
辽宁咪咕4,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226700/index.m3u8
辽宁咪咕5,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226674/index.m3u8
辽宁咪咕6,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226661/index.m3u8
辽宁咪咕7,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226659/index.m3u8
辽宁咪咕8,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226651/index.m3u8
江西咪咕1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226243/index.m3u8
江西咪咕2,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226241/index.m3u8
江西咪咕3,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226240/index.m3u8
江西咪咕4,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226238/index.m3u8
江西咪咕5,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226235/index.m3u8
广西咪咕1,http://111.12.101.22:6610/PLTV/77777777/224/3221225863/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广西咪咕2,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225769/index.m3u8
广西咪咕3,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225771/index.m3u8
广西咪咕4,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225774/index.m3u8
广西咪咕5,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225777/index.m3u8
广西咪咕6,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225780/index.m3u8
广西咪咕7,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225783/index.m3u8
广西咪咕8,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225786/index.m3u8
广西咪咕9,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225789/index.m3u8
广西咪咕10,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225793/index.m3u8
广西咪咕11,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225796/index.m3u8
广西咪咕12,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225799/index.m3u8
广西咪咕13,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225802/index.m3u8
广西咪咕14,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225805/index.m3u8
广西咪咕15,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225808/index.m3u8
广西咪咕16,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225811/index.m3u8
广西咪咕17,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225814/index.m3u8
广西咪咕18,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225817/index.m3u8
广西咪咕19,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225820/index.m3u8
广西咪咕20,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225834/index.m3u8
广西咪咕21,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225837/index.m3u8
广西咪咕22,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225839/index.m3u8
广西咪咕23,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225840/index.m3u8
广西咪咕24,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225842/index.m3u8
广西咪咕25,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225843/index.m3u8
广西咪咕26,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225845/index.m3u8
广西咪咕27,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225846/index.m3u8
广西咪咕28,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225848/index.m3u8
广西咪咕29,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225849/index.m3u8
广西咪咕30,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225850/index.m3u8
广西咪咕31,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225851/index.m3u8
广西咪咕32,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225852/index.m3u8
广西咪咕33,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225853/index.m3u8
广西咪咕34,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225854/index.m3u8
广西咪咕35,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225855/index.m3u8
广西咪咕36,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225856/index.m3u8
广西咪咕37,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225857/index.m3u8
广西咪咕38,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225858/index.m3u8
广西咪咕39,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225859/index.m3u8
广西咪咕40,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225860/index.m3u8
广西咪咕41,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225861/index.m3u8
广西咪咕42,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225862/index.m3u8
广西咪咕43,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225863/index.m3u8
广西咪咕44,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225865/index.m3u8
广西咪咕45,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225868/index.m3u8
广西咪咕46,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225871/index.m3u8
广西咪咕47,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225876/index.m3u8
广西咪咕48,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225893/index.m3u8
广西咪咕49,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225896/index.m3u8
广西咪咕50,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225899/index.m3u8
广西咪咕51,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225902/index.m3u8
广西咪咕52,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225905/index.m3u8
广西咪咕53,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225908/index.m3u8
广西咪咕54,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225911/index.m3u8
广西咪咕55,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225914/index.m3u8
广西咪咕56,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225917/index.m3u8
广西咪咕57,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225920/index.m3u8
广西咪咕58,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225935/index.m3u8
广西咪咕59,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225959/index.m3u8
广西咪咕60,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225961/index.m3u8
广西咪咕61,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225962/index.m3u8
广西咪咕62,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225972/index.m3u8

测试频道,#genre#
Animax,http://61.219.170.95:18550/.m3u8#http://61.219.170.95:18550/http/192.168.1.9:8081/hls/70/812/ch39.m3u8
AXN,http://61.219.170.95:18548/http/192.168.1.9:8081/hls/71/813/ch43.m3u8#http://61.219.170.95:18548/.m3u8
CNBC,http://61.219.170.95:18551/.m3u8
MOMO综合,http://61.219.170.95:18576/http/192.168.1.9:8081/hls/76/818/momo_max.m3u8#http://61.219.170.95:18576/.m3u8
MUCH TV,http://61.219.170.95:18558/http/192.168.1.9:8081/hls/72/814/ch45.m3u8
NHK世界,http://61.219.170.95:18525/http/192.168.1.9:8081/hls/62/804/ch06.m3u8
Star World,http://61.219.170.95:18504/http/192.168.1.9:8081/hls/61/803/ch02.m3u8#http://61.219.170.95:18504/.m3u8
八大第一,http://61.219.170.95:18539/http/192.168.1.9:8081/hls/66/808/ch22.m3u8#http://61.219.170.95:18539/.m3u8
八大综合,http://61.219.170.95:18517/.m3u8
大爱,http://61.219.170.95:18567/.m3u8#http://61.219.170.95:18567/http/192.168.1.9:8081/hls/73/815/ch52.m3u8
东风37,http://61.219.170.95:18560/.m3u8
东风卫视,http://61.219.170.95:18560/http/192.168.1.9:8081/hls/68/810/ch31.m3u8
东森超视,http://61.219.170.95:18555/.m3u8
东森电影,http://120.84.96.142:808/hls/32/index.m3u8#http://gxfrg007.8800.org:8282/tsfile/live/1049_1.m3u8
东森新闻,http://61.222.202.191/gt/gttv.php?id=13635&cid=13787#http://61.219.170.95:18512/.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
非凡商业,http://61.219.170.95:18510/.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8#http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
凤凰香港,http://111.59.189.40:8445/tsfile/live/1021_1.m3u8#http://120.84.96.142:808/hls/81/index.m3u8#http://120.84.96.42:808/hls/81/index.m3u8#http://183.207.249.34/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/201910232117.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/2020215104547.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35:80/PLTV/3/224/3221226975/index.m3u8
凤凰中文,http://61.219.170.95:18566/http/192.168.1.9:8078/hls/21/80/phoenixch.m3u8#http://61.219.170.95:18566/.m3u8#http://111.59.189.40:8445/tsfile/live/1020_1.m3u8#http://117.169.120.138:8080/live/fhchinese/.m3u8#http://117.169.120.138:8080/live/fhchinese/index.m3u8#http://120.84.96.42:808/hls/29/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226922/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226922/index.m3u8#http://61.219.170.95:18566/.m3u8#http://61.219.170.95:18566/http/192.168.1.9:8078/hls/21/80/phoenixch.m3u8#http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8#http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8#http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8#http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8#http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8#http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8#http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8#https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8#https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8#https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8#http://iptv.bradyxu.com:8888/rtp/239.76.246.7:1234
凤凰资讯,http://61.219.170.95:18565/http/192.168.1.9:8078/hls/20/80/phoenixif.m3u8#http://61.219.170.95:18565/.m3u8#http://117.169.120.138:8080/live/fhzixun/.m3u8#http://120.84.96.42:808/hls/28/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226923/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8#http://61.219.170.95:18565/.m3u8#http://61.219.170.95:18565/http/192.168.1.9:8078/hls/20/80/phoenixif.m3u8#http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8#http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8#https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8#https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8#https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8#http://iptv.bradyxu.com:8888/rtp/239.76.246.8:1234
海峡卫视,http://61.219.170.95:18533/.m3u8#http://61.219.170.95:18533/http/192.168.1.9:8077/hls/42/80/fjttv.m3u8
湖南卫视,http://61.219.170.95:18536/http/192.168.1.9:8078/hls/41/80/huana.m3u8
龙华电影,http://61.219.170.95:18574/.m3u8#http://61.219.170.95:18574/http/192.168.1.9:8066/hls/210/10014/cstv14.m3u8
龙华卡通,http://61.219.170.95:18600/.m3u8
龙华偶像,http://61.219.170.95:18573/.m3u8#http://61.219.170.95:18573/http/192.168.1.9:8066/hls/210/10012/cstv12.m3u8
龙华日韩,http://61.219.170.95:18508/http/192.168.1.9:8088/hls/15/80/foxsports2.m3u8#http://61.219.170.95:18508/.m3u8
龙华戏剧,http://61.219.170.95:18507/.m3u8
龙祥电影,http://120.84.96.142:808/hls/35/index.m3u8
年代MUCH,http://61.219.170.95:18558/.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8#http://61.219.170.95:18561/.m3u8#http://61.219.170.95:18561/http/192.168.1.9:8081/hls/69/811/ch36.m3u8
日本体育,http://61.219.170.95:18525/.m3u8
台视,http://61.219.170.95:18543/http/192.168.1.9:8081/hls/72/814/ch46.m3u8#http://61.219.170.95:18543/.m3u8
天映经典,http://120.84.96.142:808/hls/85/index.m3u8
纬来日本,http://61.219.170.95:18524/.m3u8
纬来戏剧,http://61.219.170.95:18557/http/192.168.1.9:8081/hls/69/811/ch33.m3u8#http://61.219.170.95:18557/.m3u8
纬来育乐,http://61.219.170.95:18541/http/192.168.1.9:8081/hls/68/810/ch30.m3u8#http://61.219.170.95:18541/.m3u8
纬来综合,http://61.219.170.95:18540/.m3u8
卫视电影,http://61.219.170.95:18529/.m3u8#http://61.219.170.95:18529/http/192.168.1.9:8081/hls/62/804/ch07.m3u8
卫视中文,http://61.219.170.95:18522/.m3u8#http://61.219.170.95:18522/http/192.168.1.9:8081/hls/62/804/ch05.m3u8
亚洲旅游,http://61.219.170.95:18568/.m3u8#http://61.219.170.95:18568/http/192.168.1.9:8081/hls/76/818/ch61.m3u8
中天娱乐,http://61.219.170.95:18521/.m3u8

回看测试,#genre#
CCTV-1综合,http://111.20.33.93/TVOD/88888893/224/3221226231/index.m3u8#http://117.148.179.155/TVOD/88888888/224/3221231468/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225642/index.m3u8#http://117.148.179.155/TVOD/88888888/224/3221231471/index.m3u8
CCTV-2财经,http://111.20.33.93/TVOD/88888893/224/3221226195/index.m3u8#http://117.148.179.147/TVOD/88888888/224/3221231678/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225643/index.m3u8#http://117.148.179.156/TVOD/88888888/224/3221232362/index.m3u8
CCTV-3综艺,http://111.20.33.93/TVOD/88888893/224/3221226397/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225634/index.m3u8
CCTV-4欧洲,http://117.148.179.162/TVOD/88888888/224/3221231615/index.m3u8
CCTV-4中文国际,http://111.20.33.93/TVOD/88888893/224/3221226191/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226223/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225621/index.m3u8
CCTV-5+体育赛事,http://111.20.33.93/TVOD/88888893/224/3221226221/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225706/index.m3u8
CCTV-5体育,http://39.135.138.59:18890/TVOD/88888910/224/3221225633/index.m3u8#http://117.148.179.165/TVOD/88888888/224/3221231702/index.m3u8
CCTV-6电影,http://111.20.33.93/TVOD/88888893/224/3221226393/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225632/index.m3u8
CCTV-7国防军事,http://39.135.138.59:18890/TVOD/88888910/224/3221225644/index.m3u8
CCTV-8电视剧,http://111.20.33.93/TVOD/88888893/224/3221226391/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225631/index.m3u8
CCTV-9纪录,http://111.20.33.93/TVOD/88888893/224/3221226197/index.m3u8#http://117.148.179.162/TVOD/88888888/224/3221231697/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225646/index.m3u8
CCTV-10科教,http://117.148.179.175/TVOD/88888888/224/3221231666/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225636/index.m3u8
CCTV-11戏曲,http://39.135.138.59:18890/TVOD/88888910/224/3221225628/index.m3u8
CCTV-12社会与法,http://117.148.179.150/TVOD/88888888/224/3221231660/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225637/index.m3u8
CCTV-13新闻,http://39.135.138.59:18890/TVOD/88888910/224/3221225638/index.m3u8
CCTV-14少儿,http://111.20.33.93/TVOD/88888893/224/3221226193/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225639/index.m3u8
CCTV-15音乐,http://39.135.138.59:18890/TVOD/88888910/224/3221225641/index.m3u8
CCTV-17农业农村,http://111.20.33.93/TVOD/88888893/224/3221226198/index.m3u8
CGTN-阿拉伯语,http://117.148.179.163/TVOD/88888888/224/3221231579/index.m3u8
CGTN-纪录,http://117.148.179.144/TVOD/88888888/224/3221231492/index.m3u8
CHC动作电影,http://111.20.33.93/TVOD/88888893/224/3221226465/index.m3u8
CHC家庭影院,http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8
爱上4K,http://111.20.33.93/TVOD/88888893/224/3221226352/index.m3u8
辽宁卫视,http://111.20.33.93/TVOD/88888893/224/3221226210/index.m3u8
湖北卫视,http://111.20.33.93/TVOD/88888893/224/3221226194/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226206/index.m3u8#http://117.148.179.142/TVOD/88888888/224/3221231888/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225699/index.m3u8
浙江卫视,http://111.20.33.93/TVOD/88888893/224/3221226199/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225703/index.m3u8#http://117.148.179.136/TVOD/88888888/224/3221231567/index.m3u8
湖南卫视,http://111.20.33.93/TVOD/88888893/224/3221226211/index.m3u8#http://117.148.179.172/TVOD/88888888/224/3221231729/index.m3u8#http://117.148.179.135/TVOD/88888888/224/3221230206/index.m3u8#http://117.148.179.148/TVOD/88888888/224/3221230824/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225704/index.m3u8
金鹰纪实,http://111.20.33.93/TVOD/88888893/224/3221226351/index.m3u8
安徽卫视,http://111.20.33.93/TVOD/88888893/224/3221226196/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226203/index.m3u8
北京卫视,http://111.20.33.93/TVOD/88888893/224/3221226222/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225674/index.m3u8
北京冬奥纪实,http://111.20.33.93/TVOD/88888893/224/3221226232/index.m3u8
东方卫视,http://111.20.33.93/TVOD/88888893/224/3221226217/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225659/index.m3u8#http://117.148.179.167/TVOD/88888888/224/3221231450/index.m3u8
东南卫视,http://39.135.138.59:18890/TVOD/88888910/224/3221225657/index.m3u8
广东卫视,http://111.20.33.93/TVOD/88888893/224/3221226216/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225701/index.m3u8#http://117.148.179.159/TVOD/88888888/224/3221231502/index.m3u8
黑龙江卫视,http://111.20.33.93/TVOD/88888893/224/3221226215/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225690/index.m3u8#http://117.148.179.162/TVOD/88888888/224/3221231520/index.m3u8
江苏卫视,http://111.20.33.93/TVOD/88888893/224/3221226200/index.m3u8#http://117.148.179.175/TVOD/88888888/224/3221231447/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225702/index.m3u8
江西卫视,http://39.135.138.59:18890/TVOD/88888910/224/3221225705/index.m3u8
CETV-1,http://117.148.179.149/TVOD/88888888/224/3221231552/index.m3u8#http://117.148.179.156/TVOD/88888888/224/3221231714/index.m3u8
CETV-3,http://117.148.179.136/TVOD/88888888/224/3221231543/index.m3u8
CETV-4,http://117.148.179.155/TVOD/88888888/224/3221231613/index.m3u8
山东卫视,http://111.20.33.93/TVOD/88888893/224/3221226209/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225697/index.m3u8#http://117.148.179.137/TVOD/88888888/224/3221227909/index.m3u8
纪实人文,http://111.20.33.93/TVOD/88888893/224/3221226230/index.m3u8
深圳卫视,http://111.20.33.93/TVOD/88888893/224/3221226205/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225700/index.m3u8
四川卫视,http://117.148.179.142/TVOD/88888888/224/3221231885/index.m3u8
