电视直播,#genre#
咪咕视频,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226700/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226678/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226688/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226651/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226674/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226659/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226661/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226676/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225863/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225789/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227189/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226261/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226887/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227158/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226055/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227228/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225962/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226243/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225959/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226235/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226240/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225876/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225972/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226708/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227314/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227047/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225935/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226736/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227107/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225774/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226692/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225839/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225961/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226712/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226741/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226241/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226743/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226732/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225953/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225808/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226238/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226292/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225793/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226151/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226137/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225802/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226754/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225805/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225799/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225796/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225780/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226140/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225771/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225777/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225842/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226261/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226236/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226255/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226186/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226309/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225908/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226134/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226264/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226183/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225811/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225786/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225820/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225769/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225860/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225817/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225814/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226227/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226306/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225783/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226258/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226154/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225905/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225862/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226229/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225855/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225891/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226226/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226152/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225849/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225902/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225899/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225944/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225868/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225941/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226230/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225871/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225848/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225792/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226177/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225852/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225894/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225911/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225893/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225854/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226157/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226223/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225914/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225917/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225845/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226233/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225840/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225881/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226146/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225853/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225920/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225858/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226149/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226220/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225859/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225851/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225850/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225865/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225857/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225896/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225834/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225856/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225861/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225837/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226142/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226143/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225843/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225846/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226341/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226163/1/index.m3u8?fmt=ts2hls#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226343/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226347/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226196/1/index.m3u8?fmt=ts2hls#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226346/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226160/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226305/1/index.m3u8?fmt=ts2hls#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226348/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226253/1/index.m3u8?fmt=ts2hls#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226344/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226259/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226323/1/index.m3u8?fmt=ts2hls
南丹,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225981/index.m3u8
南平-1,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227066/index.m3u8?servicetype=1&IASHttpSessionId=OTT
南平-2,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226956/index.m3u8?servicetype=1&IASHttpSessionId=OTT
南郑县广播电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226955/index.m3u8
宁德新闻综合,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227196/index.m3u8?servicetype=1&IASHttpSessionId=OTT
平潭,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227218/index.m3u8?servicetype=1&IASHttpSessionId=OTT
莆田-1,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227161/index.m3u8?servicetype=1&IASHttpSessionId=OTT
泉州电视台,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227165/index.m3u8?servicetype=1&IASHttpSessionId=OTT
三明-1,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227173/index.m3u8?servicetype=1&IASHttpSessionId=OTT
陕西都市青春,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8
陕西公共,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226361/index.m3u8
陕西乐家购物,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226362/index.m3u8
陕西生活,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226359/index.m3u8
陕西体育休闲,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/index.m3u8
陕西西部电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8
陕西新闻资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226357/index.m3u8
陕西影视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8
商洛-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8
铜川-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226379/index.m3u8
铜川-2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226380/index.m3u8
渭南闻综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226376/index.m3u8
西安都市频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226367/index.m3u8
西安商务资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226368/index.m3u8
西安市教育电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
西安丝路频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226370/index.m3u8
西安新闻综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226366/index.m3u8
西安影视频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/index.m3u8
西乡融媒,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
咸阳综合频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
炫舞未来,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225973/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226699/index.m3u8?servicetype=1&IASHttpSessionId=OTT
延安-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226386/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226374/index.m3u8
延安-2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226375/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226387/index.m3u8
央视9宫格,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226664/index.m3u8?servicetype=1&IASHttpSessionId=OTT
杨凌,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8
洋县电视台-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226938/index.m3u8
弈坛春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
榆林-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226377/index.m3u8
漳州-1,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227169/index.m3u8?servicetype=1&IASHttpSessionId=OTT
镇巴电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226457/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
中华美食,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225924/index.m3u8
遵义都市频道,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226317/1/index.m3u8?fmt=ts2hls
遵义公共频道,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226320/1/index.m3u8?fmt=ts2hls
遵义综合频道,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226318/1/index.m3u8?fmt=ts2hls




回看测试,#genre#
CCTV-1综合,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225674/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225934/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225924/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225693/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225987/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225654/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225870/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225872/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225885/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225888/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225894/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225932/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225938/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225976/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225984/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221226052/index.m3u8
CCTV-2财经,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225676/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225948/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225657/index.m3u8
CCTV-3综艺,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225677/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225916/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225713/index.m3u8
CCTV-4中文国际,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225753/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225922/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225761/index.m3u8
CCTV-5体育,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225801/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225680/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225925/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225660/index.m3u8
CCTV-6电影,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225683/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225936/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225715/index.m3u8
CCTV-7国防军事,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225627/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225892/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225700/index.m3u8
CCTV-8电视剧,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225630/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221226001/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225716/index.m3u8
CCTV-9纪录,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225633/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225939/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225663/index.m3u8
CCTV-10科教,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225624/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221226004/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225704/index.m3u8
CCTV-11戏曲,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225750/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225895/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225739/index.m3u8
CCTV-12社会与法,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225670/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221226013/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225645/index.m3u8
CCTV-13新闻,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225787/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221226046/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225759/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225742/index.m3u8
CCTV-14少儿,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221226031/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225901/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225648/index.m3u8
CCTV-15音乐,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225963/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225945/index.m3u8
CCTV-5+体育赛事,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225621/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225998/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225712/index.m3u8
辽宁卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225958/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221226007/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225779/index.m3u8
安徽卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221226034/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225886/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225701/index.m3u8
北京卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225907/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225889/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225651/index.m3u8
兵团卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225795/index.m3u8
重庆卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225952/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225898/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225745/index.m3u8
大湾区卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225748/index.m3u8
东方卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221226040/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225942/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225718/index.m3u8
东南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225904/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225696/index.m3u8
甘肃卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225764/index.m3u8
广东卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225964/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225913/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225666/index.m3u8
广东珠江,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225717/index.m3u8
广西卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225986/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225767/index.m3u8
贵州卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225770/index.m3u8
海南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225752/index.m3u8
河北卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225773/index.m3u8
河南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225806/index.m3u8
黑龙江卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225955/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221226019/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225734/index.m3u8
湖北卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225969/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225954/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225721/index.m3u8
湖南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225692/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225919/index.m3u8#http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225719/index.m3u8
吉林卫视,http://cdnrrs.gx.chinamobile.com/TVOD/3/224/3221225678/index.m3u8
