辽宁移动,#genre#
山东卫视,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226739/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226486/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226887/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226589/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227247/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226811/index.m3u8
山西卫视,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226778/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226475/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226872/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227119/index.m3u8
陕西卫视,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226892/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
深圳卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226725/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226807/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226595/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227189/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226819/index.m3u8
四川卫视,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226728/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226488/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226810/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226597/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227183/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226856/index.m3u8
天津卫视,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226742/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226599/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226890/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227241/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226813/index.m3u8
西藏卫视,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226896/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226630/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227253/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226823/index.m3u8
西藏卫视(藏),http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227157/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226820/index.m3u8
新疆卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226601/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226893/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227204/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8
延边卫视,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227047/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226767/index.m3u8
云南卫视,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226816/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226634/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227110/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226868/index.m3u8
浙江卫视,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226795/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226618/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226854/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226541/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227250/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226870/index.m3u8
嘉佳卡通,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226744/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226514/index.m3u8
卡酷少儿,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226833/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227201/index.m3u8
优漫卡通,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226768/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226548/index.m3u8
CCTV-4美洲,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227032/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226776/index.m3u8
CCTV-4欧洲,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227093/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226731/index.m3u8
CGTN-纪录,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227154/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226770/index.m3u8
CGTN-阿拉伯语,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226729/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227151/index.m3u8
CGTN-俄罗斯语,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227096/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226772/index.m3u8
CGTN-法语,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226727/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227148/index.m3u8
CGTN-西班牙语,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227035/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226774/index.m3u8
家有购物,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226985/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226756/index.m3u8
聚鲨环球精选,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227044/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226765/index.m3u8
央广购物,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227105/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226761/index.m3u8
辽宁咪咕4K,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226700/index.m3u8
辽宁咪咕1,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226651/index.m3u8
辽宁咪咕2,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226659/index.m3u8
辽宁咪咕3,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226661/index.m3u8
辽宁咪咕4,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226674/index.m3u8
辽宁咪咕5,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226676/index.m3u8
辽宁咪咕6,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226678/index.m3u8
辽宁咪咕7,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226688/index.m3u8


辽宁联通,#genre#
CCTV-1综合,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226118/iptv65795.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225808/0000000008nz.smil
CCTV-2财经,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226584/10000100000000060000000000499223_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225809/0000000008o0.smil
CCTV-3综艺,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226726/10000100000000060000000006489752_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226740/10000100000000060000000006495928_0.smil
CCTV-4中文国际,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226601/10000100000000060000000000755997_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225810/0000000008o1.smil
CCTV-5体育,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226707/10000100000000060000000006489753_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226721/10000100000000060000000006495924_0.smil
CCTV-6电影,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226728/10000100000000060000000006489754_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226725/10000100000000060000000006495937_0.smil
CCTV-7国防军事,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226531/10000100000000060000000000499224_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225811/0000000008o2.smil
CCTV-8电视剧,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226730/10000100000000060000000006489755_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226742/10000100000000060000000006495947_0.smil
CCTV-9纪录,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226588/10000100000000060000000000499231_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225820/0000000008ob.smil
CCTV-10科教,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226586/10000100000000060000000000499225_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225934/000000000ac5.smil
CCTV-11戏曲,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226727/10000100000000060000000006519577_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225859/0000000008pe.smil
CCTV-12社会与法,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226533/10000100000000060000000000499226_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225936/000000000ac7.smil
CCTV-13新闻,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226691/10000100000000060000000006385281_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225815/0000000008o6.smil
CCTV-14少儿,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226529/10000100000000060000000000499222_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225816/0000000008o7.smil
CCTV-15音乐,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226744/10000100000000060000000006519578_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225817/0000000008o8.smil
CCTV-16奥林匹克,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226747/10000100000000060000000006758792_0.smil
CCTV-17农业农村,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226653/10000100000000060000000003014578_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226655/10000100000000060000000003014690_0.smil
CCTV-5+体育赛事,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226743/10000100000000060000000006603048_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225942/000000000acd.smil
CGTN,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226756/10000100000000060000000006569861_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225933/000000000ac4.smil
爱上4K,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226750/10000100000000060000000006519923_0.smil
CCTV-兵器科技,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226704/10000100000000060000000006385167_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221226037/3221225922.smil
CCTV-第一剧场,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226698/10000100000000060000000006385142_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226641/10000100000000060000000002933361_0.smil
CCTV-电视指南,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226708/10000100000000060000000006385178_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226647/10000100000000060000000002968366_0.smil
CCTV-风云剧场,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226671/10000100000000060000000006385152_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226637/10000100000000060000000002927105_0.smil
CCTV-风云音乐,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226718/10000100000000060000000006385496_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226639/10000100000000060000000002927106_0.smil
CCTV-风云足球,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226702/10000100000000060000000006385159_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225821/0000000008oc.smil
CCTV-怀旧剧场,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226700/10000100000000060000000006385151_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225935/000000000ac6.smil
CCTV-女性时尚,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226675/10000100000000060000000006385156_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225840/0000000008ov.smil
CCTV-世界地理,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226679/10000100000000060000000006385175_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226684/10000100000000060000000002927104_0.smil
CCTV-央视台球,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226706/10000100000000060000000006385172_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226688/10000100000000060000000002968370_0.smil
CCTV-央视文化精品,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226677/10000100000000060000000006385162_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225983/3221225880.smil
CETV-1,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226617/10000100000000060000000001311702_0.smil
CETV-2,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226665/10000100000000060000000003972227_0.smil
CETV-4,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226696/10000100000000060000000003972228_0.smil
GTV网络棋牌,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225833/0000000008oo.smil
GTV游戏竞技,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226105/000000000vgk.smil
家庭理财,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221226033/3221225931.smil
电子体育,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225980/3221225871.smil
新动漫,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225945/000000000acg.smil
沈阳新闻综合,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226609/10000100000000060000000001122494_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226590/10000100000000060000000000526760_0.smil
辽宁北方,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226904/378400617.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225831/0000000008om.smil
辽宁都市,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226905/384409928.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226079/000000000cax.smil
辽宁公共,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226724/10000100000000060000000006465082_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226607/10000100000000060000000001121235_0.smil
辽宁教育·青少,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226885/379866838.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226081/000000000caz.smil
辽宁经济,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226703/10000100000000060000000006465081_0.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226664/10000100000000060000000001121236_0.smil
辽宁生活,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226887/378401265.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226080/000000000cay.smil
辽宁体育,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226897/384409884.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225880/0000000009l0.smil
辽宁影视剧,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226901/374682109.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226082/000000000cb0.smil
辽宁移动电视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226908/384409943.smil#rtsp://221.203.83.35:554/PLTV/88888888/224/3221226764/10000100000000060000000006638813_0.smil
辽宁宜佳购物,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226898/374682540.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225826/0000000008oh.smil
辽宁卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226511/10000100000000060000000000394610_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225846/0000000008p1.smil
安多卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226770/10000100000000060000000006704839_0.smil
安徽卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226535/10000100000000060000000000499232_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225852/0000000008p7.smil
北京卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226469/10000100000000060000000000133834_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225847/0000000008p2.smil
北京冬奥纪实,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226616/10000100000000060000000000599915_0.smil
兵团卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226464/iptv8889102157.smil
重庆卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226644/10000100000000060000000000623270_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225944/000000000acf.smil
东方卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226512/10000100000000060000000000356890_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225818/0000000008o9.smil
东南卫视,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225853/0000000008p8.smil
甘肃卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226457/iptv8889102159.smil
广东卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226525/10000100000000060000000000425466_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225851/0000000008p6.smil
广西卫视,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225943/000000000ace.smil
贵州卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226746/10000100000000060000000006519582_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221226041/3221225918.smil
海南卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226693/10000100000000060000000006385285_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225850/0000000008p5.smil
河北卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226462/iptv127271.smil
河南卫视,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221226048/3221225911.smil
黑龙江卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226465/10000100000000060000000000133826_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221226043/3221225916.smil
湖北卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226514/10000100000000060000000000356892_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221226052/3221225937.smil
湖南卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226467/10000100000000060000000000133832_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225848/0000000008p3.smil
金鹰纪实,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226557/10000100000000060000000000599916_0.smil
金鹰卡通,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226895/374681951.smil
吉林卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226729/10000100000000060000000006519579_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221226044/3221225915.smil
江苏卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226474/10000100000000060000000000133833_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225858/0000000008pd.smil
江西卫视,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221226046/3221225913.smil
康巴卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226745/10000100000000060000000006704840_0.smil
内蒙古卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226104/000000000vfq.smil
宁夏卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226147/iptv112765.smil
青海卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226090/000000000jdd.smil
厦门卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226606/10000100000000060000000000599459_0.smil
山东教育卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226766/10000100000000060000000006683944_0.smil
山东卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226523/10000100000000060000000000425465_0.smil#rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225857/0000000008pc.smil
